visit_id,property_id,client_id,agent_id,visit_date,reason
3565,634,106,176,2023-09-12,Neighborhood Check
3566,195,1532,191,2020-12-31,Considering rent
3567,2395,1909,67,2022-12-01,Second Visit
3568,1284,1326,50,2023-08-25,Neighborhood Check
3569,1786,442,194,2020-10-06,Viewing
3570,1560,1442,123,2021-09-13,Viewing
3571,230,2017,73,2020-04-16,Second Visit
3572,1055,337,36,2022-01-01,Viewing
3573,803,477,243,2020-03-08,Viewing
3574,583,1548,190,2020-06-04,Viewing
3575,1552,1623,84,2022-09-30,Neighborhood Check
3576,216,1942,227,2023-02-21,Considering purchase
3577,1231,1657,35,2020-05-12,Price Inquiry
3578,1347,579,179,2020-02-15,Viewing
3579,2606,420,21,2024-07-26,Second Visit
3580,1876,828,135,2022-05-10,Considering purchase
3581,169,1679,123,2020-04-06,Price Inquiry
3582,2561,449,141,2020-08-26,Neighborhood Check
3583,982,782,227,2021-04-21,Viewing
3584,2128,1519,51,2021-03-21,Second Visit
3585,1229,620,140,2022-09-18,Viewing
3586,51,674,172,2021-10-15,Viewing
3587,2858,751,95,2024-01-12,Price Inquiry
3588,362,1596,196,2021-01-07,Neighborhood Check
3589,1703,248,66,2022-10-09,Considering purchase
3590,1851,363,2,2021-11-08,Price Inquiry
3591,1178,469,162,2021-08-28,Second Visit
3592,1308,1588,157,2021-06-11,Considering rent
3593,939,1749,45,2023-07-06,Neighborhood Check
3594,1271,37,215,2021-11-03,Considering rent
3595,2851,1813,172,2022-11-16,Viewing
3596,324,1792,230,2023-06-10,Price Inquiry
3597,1530,1472,197,2022-06-11,Viewing
3598,1713,1404,206,2021-03-20,Second Visit
3599,301,1621,11,2023-11-21,Neighborhood Check
3600,146,700,119,2022-04-22,Maintenance Inquiry
3601,134,564,190,2024-07-26,Neighborhood Check
3602,976,1019,85,2022-08-07,Considering purchase
3603,1987,1975,62,2023-06-27,Second Visit
3604,972,1726,154,2020-09-20,Viewing
3605,529,584,104,2022-02-06,Price Inquiry
3606,141,1251,177,2021-11-13,Viewing
3607,830,323,231,2023-07-04,Comparing Options
3608,2023,1992,247,2020-10-14,Second Visit
3609,1270,1436,42,2022-08-03,Price Inquiry
3610,2457,1144,66,2020-04-01,Second Visit
3611,476,1553,240,2020-03-31,Viewing
3612,723,1252,191,2021-06-16,Viewing
3613,1255,1838,167,2023-10-17,Viewing
3614,1367,1566,44,2024-12-19,Viewing
3615,1149,953,34,2024-09-18,Viewing
3616,1813,438,99,2020-06-13,Second Visit
3617,1737,580,226,2021-08-25,Neighborhood Check
3618,630,562,101,2020-04-18,Considering purchase
3619,2495,1927,92,2024-07-27,Neighborhood Check
3620,480,1479,64,2024-09-17,Second Visit
3621,978,2057,107,2020-08-14,Neighborhood Check
3622,1508,1105,211,2023-05-09,Price Inquiry
3623,680,1080,240,2022-05-20,Second Visit
3624,1252,1395,101,2023-06-15,Second Visit
3625,88,181,35,2024-10-05,Neighborhood Check
3626,103,1711,27,2024-11-23,Second Visit
3627,1214,776,63,2021-09-15,Second Visit
3628,1216,1061,26,2023-12-31,Second Visit
3629,1561,776,215,2021-08-25,Price Inquiry
3630,35,1246,17,2024-08-26,Price Inquiry
3631,219,439,1,2021-12-15,Second Visit
3632,999,1149,61,2021-12-17,Price Inquiry
3633,698,1856,89,2023-06-26,Considering purchase
3634,591,1913,205,2020-06-29,Second Visit
3635,2007,424,36,2021-05-22,Second Visit
3636,893,1406,50,2022-09-10,Considering purchase
3637,2475,1815,101,2021-02-28,Viewing
3638,228,1270,134,2023-02-19,Viewing
3639,2300,264,153,2022-04-20,Viewing
3640,2691,744,39,2020-01-26,Viewing
3641,576,1628,70,2024-02-12,Viewing
3642,2500,1358,118,2020-12-14,Second Visit
3643,224,1236,233,2022-02-21,Second Visit
3644,1829,1261,147,2022-06-10,Price Inquiry
3645,341,1083,192,2023-10-21,Viewing
3646,1543,1253,126,2024-09-17,Considering purchase
3647,785,625,17,2023-07-03,Price Inquiry
3648,1406,1005,78,2023-02-16,Considering rent
3649,988,619,211,2023-07-10,Neighborhood Check
3650,1556,1814,217,2023-10-06,Second Visit
3651,201,1369,87,2021-02-09,Price Inquiry
3652,2557,570,99,2020-06-21,Considering purchase
3653,711,1389,173,2022-04-13,Price Inquiry
3654,775,274,173,2020-10-25,Second Visit
3655,2866,395,6,2023-10-23,Price Inquiry
3656,821,626,42,2020-07-11,Price Inquiry
3657,209,1507,247,2022-03-08,Comparing Options
3658,1993,1707,46,2020-06-21,Second Visit
3659,2190,390,45,2024-11-15,Viewing
3660,1954,1605,192,2024-11-15,Second Visit
3661,994,482,150,2024-03-12,Comparing Options
3662,1611,863,72,2020-01-26,Second Visit
3663,572,472,34,2022-07-05,Viewing
3664,2696,542,180,2020-10-30,Considering rent
3665,639,974,75,2020-05-30,Neighborhood Check
3666,657,197,231,2023-10-04,Second Visit
3667,2351,1359,173,2024-09-25,Viewing
3668,1874,1689,36,2020-11-07,Comparing Options
3669,2907,954,207,2020-02-03,Considering purchase
3670,2378,1386,28,2023-12-06,Considering rent
3671,2064,599,12,2024-06-25,Considering purchase
3672,1821,1352,74,2022-10-28,Price Inquiry
3673,1329,1253,125,2024-03-17,Second Visit
3674,78,2051,106,2023-02-03,Considering purchase
3675,2995,1136,107,2021-07-13,Viewing
3676,882,1746,140,2023-04-08,Viewing
3677,157,1721,245,2022-02-17,Viewing
3678,2529,1089,22,2020-01-01,Second Visit
3679,2012,1321,230,2020-03-19,Second Visit
3680,2882,1678,129,2020-03-10,Comparing Options
3681,2505,736,112,2024-08-11,Comparing Options
3682,769,1013,148,2020-02-18,Price Inquiry
3683,2889,371,236,2024-09-21,Second Visit
3684,2090,1748,80,2022-08-11,Second Visit
3685,2035,1790,4,2024-08-27,Considering rent
3686,2148,1331,157,2022-01-31,Viewing
3687,2480,993,57,2021-07-07,Considering purchase
3688,2336,140,101,2022-07-01,Considering rent
3689,208,447,121,2022-12-05,Considering rent
3690,2171,288,129,2024-07-28,Second Visit
3691,2317,1837,77,2021-01-04,Second Visit
3692,1612,1209,188,2021-02-18,Second Visit
3693,362,735,34,2021-08-19,Price Inquiry
3694,2408,1923,54,2022-06-11,Price Inquiry
3695,714,192,231,2024-04-22,Considering purchase
3696,992,1035,29,2022-06-03,Comparing Options
3697,2595,241,184,2022-06-10,Viewing
3698,1646,829,90,2023-10-06,Viewing
3699,869,1054,138,2022-02-07,Second Visit
3700,1776,1609,175,2021-11-11,Comparing Options
3701,1592,2016,118,2020-11-19,Second Visit
3702,1756,409,46,2021-06-15,Second Visit
3703,106,188,30,2024-09-02,Neighborhood Check
3704,2303,322,121,2020-09-27,Considering rent
3705,2300,219,161,2024-02-05,Neighborhood Check
3706,1163,1961,196,2020-05-06,Second Visit
3707,992,308,218,2022-04-28,Price Inquiry
3708,1605,1363,14,2022-07-21,Second Visit
3709,1439,238,146,2022-08-23,Neighborhood Check
3710,1656,1976,192,2024-08-27,Second Visit
3711,2522,2045,244,2024-12-23,Viewing
3712,1066,264,190,2021-09-22,Considering purchase
3713,358,470,12,2024-03-17,Considering rent
3714,1321,232,248,2023-03-29,Viewing
3715,2458,1587,236,2020-12-09,Neighborhood Check
3716,1385,1888,75,2022-07-22,Neighborhood Check
3717,2793,1458,147,2022-03-27,Second Visit
3718,263,613,117,2024-03-08,Second Visit
3719,483,75,86,2022-09-09,Second Visit
3720,2668,1621,187,2022-03-28,Considering purchase
3721,1546,1159,23,2024-04-25,Second Visit
3722,1330,1317,153,2023-11-08,Viewing
3723,1679,1925,112,2024-12-17,Price Inquiry
3724,98,1203,62,2020-08-05,Considering rent
3725,1623,414,130,2024-06-02,Second Visit
3726,392,1763,71,2024-10-14,Considering purchase
3727,2508,426,198,2020-12-28,Viewing
3728,1251,1314,198,2022-03-01,Neighborhood Check
3729,1110,1664,139,2022-05-05,Neighborhood Check
3730,67,1250,214,2021-12-06,Considering purchase
3731,412,1243,45,2021-01-26,Considering rent
3732,243,1792,50,2021-09-08,Second Visit
3733,625,1269,182,2022-08-30,Price Inquiry
3734,2213,1162,245,2021-07-03,Viewing
3735,2236,1992,198,2020-04-30,Viewing
3736,1037,1563,154,2022-01-25,Neighborhood Check
3737,2278,2044,60,2020-04-30,Comparing Options
3738,1052,2053,28,2022-02-10,Price Inquiry
3739,2749,1270,17,2024-10-23,Viewing
3740,2835,161,65,2021-11-24,Viewing
3741,1374,2027,225,2022-03-26,Viewing
3742,2435,965,93,2020-01-16,Considering rent
3743,589,516,193,2020-04-12,Considering purchase
3744,2152,1549,121,2023-01-19,Second Visit
3745,2518,707,80,2022-06-09,Neighborhood Check
3746,1974,1119,77,2021-01-30,Viewing
3747,2348,1577,215,2023-12-10,Considering rent
3748,264,971,45,2022-01-31,Second Visit
3749,1936,733,188,2023-02-24,Considering rent
3750,5,154,176,2023-01-16,Second Visit
3751,1523,190,121,2020-11-13,Considering rent
3752,115,1087,193,2021-12-13,Viewing
3753,2649,737,139,2024-06-08,Viewing
3754,1811,888,138,2020-09-24,Viewing
3755,322,1034,173,2024-11-10,Considering purchase
3756,2703,1377,150,2022-10-26,Second Visit
3757,2477,1991,104,2023-03-21,Considering purchase
3758,2650,215,161,2020-03-16,Viewing
3759,2940,1579,71,2024-03-26,Price Inquiry
3760,198,1224,14,2024-12-15,Considering purchase
3761,1424,1071,91,2024-07-27,Second Visit
3762,2810,1056,99,2022-02-27,Price Inquiry
3763,1770,1726,124,2023-07-02,Considering purchase
3764,2222,1598,207,2024-02-28,Price Inquiry
3765,2360,1497,22,2020-12-13,Second Visit
3766,687,796,67,2020-06-13,Neighborhood Check
3767,449,1215,71,2024-04-02,Second Visit
3768,1225,257,153,2023-12-24,Viewing
3769,303,787,24,2022-07-21,Comparing Options
3770,1260,910,189,2023-02-06,Considering rent
3771,1382,1823,7,2022-04-23,Viewing
3772,1825,1622,247,2024-05-22,Second Visit
3773,1739,459,12,2022-12-07,Considering purchase
3774,2494,428,146,2023-04-28,Second Visit
3775,1790,112,47,2023-06-17,Considering purchase
3776,2667,1603,243,2024-01-03,Second Visit
3777,1579,447,97,2023-06-24,Considering purchase
3778,470,1214,96,2021-11-25,Considering rent
3779,2572,2025,85,2023-05-09,Considering rent
3780,745,274,14,2024-11-23,Price Inquiry
3781,2849,1957,53,2020-11-09,Neighborhood Check
3782,2185,2034,149,2020-10-10,Comparing Options
3783,500,245,120,2022-02-21,Second Visit
3784,1845,1192,192,2024-06-29,Considering purchase
3785,194,1531,218,2020-02-23,Second Visit
3786,1110,995,235,2023-09-25,Neighborhood Check
3787,1956,992,215,2021-05-25,Viewing
3788,1676,1541,82,2024-10-19,Price Inquiry
3789,2284,2025,231,2022-11-02,Viewing
3790,1556,1690,214,2024-11-24,Considering rent
3791,758,500,17,2021-03-01,Considering rent
3792,2892,1465,232,2021-01-16,Considering rent
3793,2492,1745,5,2021-09-21,Second Visit
3794,2456,1232,21,2021-04-28,Considering purchase
3795,2535,1724,37,2024-06-20,Neighborhood Check
3796,1661,940,13,2022-04-30,Comparing Options
3797,2566,1239,69,2024-09-17,Viewing
3798,745,260,248,2021-12-29,Second Visit
3799,2774,478,79,2020-04-26,Neighborhood Check
3800,1050,32,5,2024-08-19,Comparing Options
3801,1247,442,62,2023-06-20,Second Visit
3802,570,568,172,2022-10-25,Second Visit
3803,2682,259,86,2023-03-02,Neighborhood Check
3804,708,1921,106,2022-12-07,Considering purchase
3805,368,1054,219,2023-11-05,Second Visit
3806,473,600,216,2021-06-18,Neighborhood Check
3807,1148,1553,48,2021-01-02,Considering rent
3808,2687,1710,66,2021-09-12,Second Visit
3809,2876,242,207,2022-02-15,Viewing
3810,1013,1,157,2024-12-15,Second Visit
3811,1362,2003,128,2022-02-09,Second Visit
3812,554,1906,53,2023-01-16,Comparing Options
3813,90,207,237,2024-06-27,Viewing
3814,1039,687,5,2024-11-06,Neighborhood Check
3815,2378,1635,141,2023-06-04,Viewing
3816,2846,2042,67,2021-03-07,Neighborhood Check
3817,1980,1867,235,2023-11-14,Viewing
3818,2843,964,222,2022-04-23,Considering purchase
3819,157,1699,11,2020-12-03,Second Visit
3820,1250,1617,14,2023-12-09,Considering rent
3821,549,1126,181,2021-04-27,Price Inquiry
3822,1289,999,177,2021-09-07,Second Visit
3823,1102,724,244,2024-02-06,Considering purchase
3824,1765,1082,109,2024-04-08,Considering purchase
3825,14,1013,66,2023-07-18,Neighborhood Check
3826,302,1008,39,2024-12-23,Considering rent
3827,44,1165,146,2021-12-25,Price Inquiry
3828,1407,63,156,2021-09-01,Considering rent
3829,1787,1054,189,2021-04-10,Viewing
3830,2673,326,104,2024-03-25,Neighborhood Check
3831,2313,2052,238,2024-01-12,Maintenance Inquiry
3832,2659,931,36,2021-04-24,Viewing
3833,235,1565,215,2020-07-27,Viewing
3834,1700,625,244,2020-12-14,Considering rent
3835,2491,715,235,2024-11-07,Viewing
3836,205,1795,176,2020-06-10,Neighborhood Check
3837,267,759,81,2020-12-27,Comparing Options
3838,2925,1475,71,2024-02-09,Comparing Options
3839,1334,514,100,2024-09-20,Comparing Options
3840,1018,218,24,2024-01-28,Neighborhood Check
3841,2721,2051,242,2022-02-15,Viewing
3842,254,610,242,2024-04-15,Price Inquiry
3843,288,877,146,2020-07-11,Considering purchase
3844,1811,1642,39,2023-06-20,Considering rent
3845,2124,1764,148,2022-10-18,Considering purchase
3846,2039,1042,125,2021-08-30,Second Visit
3847,1208,79,180,2024-04-24,Considering rent
3848,1371,1082,16,2024-05-29,Price Inquiry
3849,504,788,148,2023-11-27,Second Visit
3850,144,512,198,2022-07-11,Price Inquiry
3851,2208,301,41,2024-02-21,Viewing
3852,1574,185,246,2022-12-09,Viewing
3853,1091,1014,157,2023-11-29,Price Inquiry
3854,1574,1893,125,2020-08-14,Second Visit
3855,1264,14,161,2021-04-24,Viewing
3856,2298,1317,22,2023-01-28,Price Inquiry
3857,1812,470,112,2022-12-01,Second Visit
3858,129,750,19,2023-06-07,Second Visit
3859,2154,1915,3,2021-04-24,Neighborhood Check
3860,848,835,117,2021-09-17,Viewing
3861,751,612,248,2024-06-08,Considering rent
3862,475,120,99,2021-11-19,Second Visit
3863,1679,1700,95,2024-03-26,Considering rent
3864,2660,1819,154,2021-09-12,Viewing
3865,189,463,5,2020-04-19,Second Visit
3866,1197,1983,55,2023-05-11,Viewing
3867,1990,1244,102,2024-09-09,Considering rent
3868,1903,330,140,2020-06-03,Viewing
3869,2762,453,160,2020-06-30,Second Visit
3870,1350,313,10,2022-07-06,Maintenance Inquiry
3871,2978,2,61,2021-02-20,Second Visit
3872,1065,2003,80,2024-10-29,Neighborhood Check
3873,1202,1674,235,2023-01-04,Neighborhood Check
3874,1088,777,231,2021-06-05,Second Visit
3875,2014,57,125,2022-10-18,Second Visit
3876,2357,1113,131,2022-12-29,Viewing
3877,2910,519,185,2024-02-16,Considering rent
3878,2631,690,62,2020-09-11,Considering purchase
3879,276,1788,205,2022-10-09,Price Inquiry
3880,521,625,195,2021-03-07,Second Visit
3881,801,1062,70,2024-10-15,Price Inquiry
3882,766,985,125,2024-04-06,Second Visit
3883,608,36,73,2023-07-24,Neighborhood Check
3884,1649,567,4,2020-04-11,Price Inquiry
3885,746,773,214,2020-09-13,Second Visit
3886,476,688,233,2021-09-05,Viewing
3887,834,1679,160,2020-06-14,Viewing
3888,1564,1853,123,2024-03-05,Viewing
3889,2202,1979,24,2021-07-11,Price Inquiry
3890,1636,1515,156,2023-08-01,Considering rent
3891,603,116,245,2021-02-20,Viewing
3892,1193,77,222,2024-12-10,Considering purchase
3893,1422,562,138,2024-09-06,Price Inquiry
3894,1240,221,167,2023-09-29,Viewing
3895,938,1728,30,2022-11-09,Considering rent
3896,2846,156,67,2023-06-09,Viewing
3897,6,764,206,2024-06-06,Considering rent
3898,438,137,194,2022-01-26,Viewing
3899,1834,1194,203,2021-04-03,Viewing
3900,789,1437,193,2021-05-01,Price Inquiry
3901,1903,868,208,2020-09-20,Considering purchase
3902,1099,843,50,2024-07-07,Considering rent
3903,1318,1504,216,2024-06-21,Neighborhood Check
3904,2430,1982,231,2024-04-23,Viewing
3905,312,1406,161,2020-05-17,Price Inquiry
3906,1011,1846,243,2020-01-09,Second Visit
3907,2304,936,221,2024-12-25,Second Visit
3908,423,1423,64,2024-11-02,Viewing
3909,1368,1253,96,2021-05-08,Considering rent
3910,325,737,247,2024-09-04,Second Visit
3911,1994,1515,70,2020-03-31,Viewing
3912,73,1694,118,2022-12-01,Second Visit
3913,690,982,132,2021-04-01,Neighborhood Check
3914,2566,2045,127,2023-06-11,Neighborhood Check
3915,268,1888,11,2023-12-14,Second Visit
3916,2249,187,100,2024-01-02,Viewing
3917,1911,729,96,2024-11-26,Viewing
3918,2075,1190,157,2022-08-03,Second Visit
3919,1169,1129,26,2022-08-21,Neighborhood Check
3920,1867,1007,109,2021-01-24,Neighborhood Check
3921,643,1886,116,2021-05-09,Viewing
3922,2806,2015,75,2024-04-28,Price Inquiry
3923,2700,1104,207,2023-02-14,Considering purchase
3924,800,2049,21,2024-05-14,Considering purchase
3925,1893,1277,102,2021-12-02,Viewing
3926,1040,2,99,2023-11-03,Second Visit
3927,1949,1441,39,2022-02-06,Neighborhood Check
3928,1120,104,194,2020-09-26,Considering purchase
3929,1472,176,132,2020-07-22,Viewing
3930,1393,276,219,2020-10-10,Considering purchase
3931,608,1755,171,2022-08-22,Second Visit
3932,127,797,82,2022-09-01,Second Visit
3933,1940,1838,77,2023-01-14,Second Visit
3934,1461,841,162,2021-10-28,Considering rent
3935,2823,1547,64,2020-07-07,Comparing Options
3936,581,1634,45,2023-10-12,Neighborhood Check
3937,1007,595,128,2021-03-03,Second Visit
3938,1010,1600,182,2020-05-26,Considering rent
3939,1315,1690,68,2022-10-09,Maintenance Inquiry
3940,887,1699,106,2022-11-15,Viewing
3941,2387,101,70,2021-08-26,Viewing
3942,375,614,92,2021-02-26,Viewing
3943,2024,1421,210,2024-07-13,Price Inquiry
3944,48,696,177,2023-08-31,Considering purchase
3945,897,1513,170,2022-03-28,Maintenance Inquiry
3946,1475,488,240,2020-06-08,Viewing
3947,1714,76,218,2020-07-12,Neighborhood Check
3948,2312,1436,38,2023-04-18,Maintenance Inquiry
3949,2784,1542,51,2024-03-16,Second Visit
3950,2819,1576,60,2020-08-31,Considering rent
3951,2766,664,125,2020-10-20,Second Visit
3952,1925,1611,162,2020-07-01,Second Visit
3953,1766,857,172,2021-11-10,Price Inquiry
3954,1875,1489,6,2022-04-08,Considering purchase
3955,2712,1287,107,2024-03-11,Viewing
3956,2173,1495,45,2024-05-31,Neighborhood Check
3957,1753,1670,36,2021-05-15,Considering rent
3958,893,2019,213,2020-02-08,Second Visit
3959,48,613,240,2024-01-30,Considering rent
3960,2880,1253,14,2024-11-15,Considering rent
3961,2328,1444,209,2020-11-22,Viewing
3962,1812,1774,116,2020-02-29,Viewing
3963,508,1594,245,2022-12-25,Viewing
3964,556,1659,87,2021-01-21,Second Visit
3965,2945,1422,28,2021-04-14,Neighborhood Check
3966,1355,1352,187,2022-01-03,Considering purchase
3967,248,513,45,2022-08-04,Considering purchase
3968,376,168,240,2023-02-04,Viewing
3969,2020,1218,141,2024-07-08,Second Visit
3970,1435,923,32,2022-01-01,Considering rent
3971,1092,908,45,2021-11-27,Viewing
3972,2576,1489,71,2024-12-18,Considering purchase
3973,423,876,67,2023-02-26,Considering rent
3974,1839,1063,235,2022-12-24,Neighborhood Check
3975,1040,194,77,2021-01-11,Price Inquiry
3976,506,864,218,2024-07-10,Price Inquiry
3977,864,1680,25,2023-10-15,Maintenance Inquiry
3978,1789,523,51,2020-07-29,Neighborhood Check
3979,2575,538,219,2024-05-27,Second Visit
3980,1362,1575,60,2020-11-26,Price Inquiry
3981,2287,180,106,2023-10-19,Considering purchase
3982,1350,323,180,2020-05-31,Considering rent
3983,461,1881,175,2022-10-25,Viewing
3984,541,1002,12,2022-08-09,Considering rent
3985,1425,817,168,2020-01-23,Considering rent
3986,467,1349,209,2020-09-11,Price Inquiry
3987,1919,1,26,2022-07-22,Viewing
3988,1145,1461,77,2023-05-08,Neighborhood Check
3989,1421,483,136,2021-07-19,Viewing
3990,2033,273,185,2024-03-09,Considering rent
3991,734,1097,190,2021-06-26,Second Visit
3992,537,1748,196,2022-01-11,Viewing
3993,1137,718,153,2024-03-12,Viewing
3994,2744,1454,84,2023-09-18,Considering purchase
3995,1123,13,245,2020-09-15,Neighborhood Check
3996,557,1898,236,2023-11-11,Neighborhood Check
3997,2274,732,234,2024-07-05,Maintenance Inquiry
3998,1572,2041,91,2020-02-19,Viewing
3999,2520,1348,99,2022-09-09,Second Visit
4000,2173,364,13,2021-12-24,Comparing Options
