property_id,owner_id,property_manager_id,address_id,listing_date,property_type,rooms,bathrooms,parking,condition,listing_type,listing_price
2281,88,88,2281,3/29/2023,House,3,3,3,Good,Sale,653359
2282,48,165,2282,1/4/2024,Villa,6,4,2,Fair,Sale,726221
2283,1276,98,2283,11/18/2020,Studio,1,1,2,Good,Sale,214940
2284,269,133,2284,11/5/2020,Villa,4,5,1,Poor,Sale,591574
2285,1080,223,2285,10/2/2022,Villa,4,5,1,Good,Sale,847346
2286,797,133,2286,11/13/2021,Villa,8,5,1,Good,Rent,18543
2287,854,163,2287,9/7/2024,Office,5,3,1,Good,Sale,305806
2288,175,223,2288,1/30/2020,Apartment,4,3,3,Fair,Sale,294004
2289,177,105,2289,1/29/2020,House,4,2,0,Good,Sale,679760
2290,1447,98,2290,6/3/2020,Office,5,3,3,Fair,Sale,221324
2291,1092,83,2291,12/17/2024,Villa,8,5,3,Fair,Rent,8610
2292,1053,199,2292,3/28/2021,Studio,2,1,2,Fair,Sale,124512
2293,1279,220,2293,11/15/2021,House,3,2,2,Good,Sale,353341
2294,1554,170,2294,8/20/2021,Apartment,3,3,2,Fair,Rent,3351
2295,1420,183,2295,8/19/2021,Apartment,2,2,2,Fair,Sale,155271
2296,531,201,2296,10/4/2021,Studio,2,1,2,Good,Sale,166500
2297,621,158,2297,2/9/2021,House,3,4,3,Fair,Sale,564805
2298,201,239,2298,3/30/2024,Studio,2,1,1,Good,Rent,2573
2299,1344,199,2299,4/18/2020,Office,1,1,1,Good,Sale,206350
2300,596,119,2300,2/12/2020,Apartment,3,3,2,Good,Sale,232421
2301,719,238,2301,7/21/2020,House,5,4,3,Good,Rent,9195
2302,1234,59,2302,2/5/2022,House,3,3,0,Good,Sale,384330
2303,1500,158,2303,7/29/2020,Office,4,2,1,Good,Rent,4541
2304,1666,202,2304,4/29/2022,Studio,1,1,2,Good,Sale,196234
2305,751,178,2305,2/4/2023,Apartment,2,2,3,Good,Sale,172223
2306,610,38,2306,11/6/2021,Villa,4,5,2,Good,Sale,1228246
2307,684,40,2307,11/11/2023,Studio,1,1,0,Good,Rent,1428
2308,949,178,2308,12/14/2022,House,6,2,0,Good,Sale,798402
2309,156,143,2309,4/26/2021,Apartment,4,2,2,Fair,Sale,302078
2310,379,20,2310,12/29/2020,Studio,2,1,3,Fair,Sale,167811
2311,1515,20,2311,5/8/2021,Office,4,1,2,Fair,Sale,235735
2312,49,38,2312,10/20/2024,Studio,1,1,1,Fair,Rent,1417
2313,167,238,2313,3/6/2021,Villa,5,5,1,Fair,Sale,1056502
2314,768,143,2314,3/17/2023,Office,5,2,1,Poor,Rent,2153
2315,1305,119,2315,2/18/2024,House,3,3,1,Fair,Rent,4072
2316,966,165,2316,10/12/2020,Studio,2,1,0,Good,Rent,2031
2317,710,166,2317,10/30/2024,Villa,7,5,3,Good,Sale,1344499
2318,45,40,2318,7/7/2022,Apartment,2,1,0,Good,Sale,296115
2319,913,115,2319,2/26/2022,Apartment,2,2,1,Fair,Rent,2723
2320,1381,202,2320,8/24/2021,Office,4,2,2,Good,Sale,281465
2321,842,98,2321,3/13/2023,House,5,3,3,Fair,Sale,439044
2322,1755,239,2322,12/8/2022,House,3,2,0,Good,Sale,422135
2323,812,178,2323,8/12/2020,Studio,2,1,3,Poor,Rent,1555
2324,139,238,2324,6/18/2020,Office,3,2,3,Good,Rent,3428
2325,611,8,2325,1/19/2024,Office,1,1,1,Good,Sale,201397
2326,649,202,2326,12/6/2022,House,6,4,3,Good,Sale,993913
2327,718,98,2327,4/15/2023,Apartment,2,1,0,Good,Sale,257643
2328,1406,170,2328,10/25/2021,House,4,2,2,Good,Sale,667048
2329,1021,163,2329,1/6/2023,Studio,2,1,1,Good,Sale,261338
2330,1047,224,2330,12/20/2020,Apartment,2,3,2,Good,Rent,2218
2331,22,223,2331,1/3/2024,Studio,1,1,2,Good,Rent,1562
2332,1427,183,2332,1/27/2024,Villa,6,3,3,Good,Sale,1024610
2333,1283,158,2333,2/14/2023,Office,4,2,3,Fair,Sale,325373
2334,1275,58,2334,9/23/2021,Office,2,3,3,Fair,Rent,2689
2335,1589,224,2335,11/30/2024,House,6,3,2,Poor,Sale,444958
2336,1471,88,2336,7/12/2023,Villa,8,6,0,Good,Rent,11470
2337,582,31,2337,8/14/2021,Studio,2,1,3,Fair,Sale,131442
2338,1195,40,2338,9/1/2024,Office,4,1,2,Good,Sale,263830
2339,1003,200,2339,5/19/2020,House,4,3,3,Good,Rent,4864
2340,889,31,2340,5/28/2020,House,3,2,1,Good,Rent,3690
2341,454,239,2341,9/9/2021,House,4,2,1,Fair,Rent,4160
2342,7,143,2342,10/25/2023,House,6,2,0,Poor,Rent,4300
2343,1127,88,2343,2/20/2023,Apartment,4,3,3,Fair,Sale,238672
2344,684,234,2344,7/9/2022,Apartment,3,2,2,Fair,Rent,2343
2345,1367,10,2345,10/17/2023,House,6,3,2,Good,Rent,6161
2346,841,8,2346,9/25/2021,Apartment,3,3,1,Good,Sale,205940
2347,1276,163,2347,12/28/2024,Apartment,2,3,3,Good,Sale,191116
2348,1261,59,2348,1/10/2020,House,3,4,3,Fair,Rent,3540
2349,637,83,2349,8/20/2021,Office,1,3,1,Good,Sale,218538
2350,734,88,2350,4/17/2022,Office,4,2,1,Fair,Rent,2428
2351,569,122,2351,6/24/2021,Apartment,2,3,3,Fair,Sale,245605
2352,806,122,2352,1/19/2022,Studio,1,1,2,Good,Rent,1347
2353,839,165,2353,6/8/2021,Office,5,3,3,Fair,Rent,4237
2354,1511,223,2354,11/17/2023,Villa,7,3,1,Good,Sale,1134038
2355,1293,200,2355,6/30/2021,Villa,6,4,3,Fair,Rent,8465
2356,20,169,2356,8/11/2024,Office,1,1,1,Poor,Sale,153900
2357,670,94,2357,5/5/2022,Studio,2,1,0,Good,Sale,151221
2358,313,10,2358,1/24/2021,Apartment,2,3,2,Good,Sale,187712
2359,1072,200,2359,10/14/2020,Studio,2,1,0,Fair,Rent,2174
2360,1392,38,2360,8/15/2022,House,6,4,0,Poor,Rent,6343
2361,646,56,2361,3/21/2023,Apartment,3,3,1,Fair,Sale,257972
2362,784,224,2362,1/30/2024,Apartment,3,1,1,Good,Sale,318626
2363,1666,142,2363,8/3/2023,Villa,4,5,0,Good,Sale,830436
2364,46,88,2364,9/3/2023,Apartment,3,3,3,Good,Rent,4629
2365,810,137,2365,7/30/2023,House,4,2,3,Good,Rent,4782
2366,125,9,2366,8/4/2024,Studio,1,1,2,Good,Sale,142491
2367,83,115,2367,4/15/2023,Apartment,3,3,2,Good,Rent,3415
2368,1175,200,2368,12/21/2020,Studio,2,1,2,Fair,Sale,247246
2369,347,199,2369,10/16/2021,Office,3,3,1,Fair,Sale,278777
2370,979,142,2370,4/23/2021,Studio,1,1,0,Good,Sale,149676
2371,821,151,2371,7/28/2023,Office,3,3,2,Good,Rent,2294
2372,506,9,2372,3/7/2024,Villa,7,4,1,Good,Rent,10329
2373,1573,201,2373,7/25/2024,Apartment,3,1,1,Good,Rent,2879
2374,1079,183,2374,2/7/2023,Apartment,2,2,3,Good,Sale,162456
2375,303,169,2375,2/28/2022,House,6,3,1,Poor,Rent,4202
2376,1698,94,2376,7/1/2022,Villa,5,6,0,Good,Sale,860025
2377,387,94,2377,5/18/2024,Apartment,3,2,1,Fair,Sale,166227
2378,740,94,2378,4/10/2023,House,5,3,3,Good,Sale,518117
2379,524,8,2379,4/20/2024,Studio,1,1,1,Good,Rent,1577
2380,733,20,2380,7/14/2022,House,3,3,3,Good,Sale,412712
2381,808,40,2381,4/1/2024,Office,5,2,0,Fair,Sale,271851
2382,436,8,2382,8/8/2024,Studio,1,1,3,Good,Rent,1392
2383,897,76,2383,11/17/2021,Villa,6,6,0,Good,Rent,12797
2384,727,178,2384,5/23/2021,Office,3,3,2,Poor,Sale,254404
2385,281,151,2385,10/5/2023,Villa,4,5,3,Good,Rent,7752
2386,974,170,2386,10/17/2021,Office,2,1,2,Fair,Rent,3405
2387,968,250,2387,8/6/2023,Apartment,3,2,3,Good,Sale,204683
2388,1531,119,2388,5/24/2024,House,3,2,2,Good,Sale,545345
2389,966,151,2389,3/12/2020,Apartment,4,1,1,Good,Sale,248733
2390,1495,25,2390,2/19/2021,Studio,1,1,3,Fair,Rent,2164
2391,88,151,2391,1/3/2021,House,6,2,0,Good,Sale,880100
2392,135,164,2392,11/22/2020,House,4,3,1,Good,Sale,501782
2393,1534,9,2393,9/7/2023,Studio,2,1,0,Fair,Rent,2106
2394,1704,25,2394,9/19/2022,Studio,1,1,0,Good,Sale,117081
2395,1643,115,2395,1/16/2021,Villa,7,6,0,Good,Rent,15972
2396,2,174,2396,3/28/2020,House,4,2,0,Fair,Rent,6676
2397,240,105,2397,1/14/2024,Studio,2,1,1,Poor,Rent,1407
2398,1368,56,2398,9/17/2022,Office,4,3,2,Poor,Sale,325492
2399,1101,10,2399,9/27/2022,Office,1,3,0,Good,Rent,2720
2400,1527,201,2400,12/14/2024,Office,4,3,2,Good,Sale,436232
2401,560,204,2401,8/30/2022,House,3,3,3,Good,Rent,6431
2402,755,202,2402,2/10/2024,Apartment,2,3,0,Good,Rent,2560
2403,897,20,2403,4/6/2021,Studio,2,1,1,Good,Sale,152902
2404,1249,220,2404,12/8/2021,House,6,3,3,Fair,Sale,724335
2405,1679,166,2405,5/17/2021,Office,5,2,1,Good,Sale,347502
2406,276,169,2406,8/17/2021,Office,1,3,1,Good,Rent,1890
2407,1123,151,2407,9/1/2023,House,4,4,3,Good,Sale,508461
2408,214,98,2408,7/22/2020,Office,4,1,3,Good,Sale,379574
2409,951,163,2409,4/28/2022,Villa,6,4,1,Fair,Rent,7018
2410,1411,133,2410,12/4/2021,Villa,5,3,3,Good,Sale,1221929
2411,170,142,2411,3/4/2022,Studio,1,1,2,Good,Sale,123151
2412,969,163,2412,5/13/2021,Villa,4,3,3,Good,Sale,1292523
2413,505,83,2413,10/11/2024,Studio,1,1,3,Good,Rent,1412
2414,92,239,2414,7/24/2020,House,4,4,1,Poor,Rent,6425
2415,713,58,2415,11/30/2020,Office,2,2,1,Good,Rent,3336
2416,154,38,2416,4/12/2024,Villa,8,4,0,Poor,Sale,796627
2417,1434,98,2417,2/21/2021,Office,5,2,1,Fair,Sale,257783
2418,1716,201,2418,5/17/2023,Office,1,2,3,Fair,Rent,2854
2419,1602,169,2419,9/9/2022,House,5,3,0,Poor,Sale,303994
2420,1217,234,2420,10/17/2020,Studio,1,1,1,Good,Rent,1966
2421,1621,137,2421,3/30/2023,House,3,4,1,Fair,Sale,378715
2422,161,10,2422,11/4/2023,Office,3,3,1,Fair,Sale,236049
2423,243,10,2423,6/22/2023,Villa,5,4,3,Good,Sale,907008
2424,238,33,2424,6/29/2022,Studio,2,1,3,Good,Rent,2925
2425,1545,33,2425,2/24/2020,Villa,5,4,0,Good,Sale,877048
2426,74,239,2426,2/10/2022,Office,1,1,3,Good,Rent,1782
2427,758,76,2427,12/23/2024,Studio,1,1,1,Fair,Rent,1930
2428,1241,199,2428,11/27/2020,Villa,8,6,1,Good,Rent,16181
2429,1400,58,2429,12/10/2020,House,3,2,2,Good,Sale,444652
2430,1054,183,2430,10/3/2021,Apartment,2,3,1,Fair,Sale,183029
2431,509,31,2431,8/14/2022,House,6,4,0,Good,Sale,613544
2432,1573,59,2432,2/3/2024,House,3,2,3,Good,Sale,536962
2433,1633,174,2433,4/30/2024,Apartment,3,1,1,Poor,Sale,237757
2434,1538,56,2434,3/25/2023,Apartment,4,2,2,Poor,Sale,154969
2435,443,183,2435,7/13/2023,Villa,5,4,1,Good,Rent,9454
2436,751,40,2436,9/26/2024,Villa,7,3,0,Fair,Rent,7826
2437,353,83,2437,8/10/2023,Apartment,4,3,3,Poor,Sale,327707
2438,529,40,2438,10/6/2021,House,6,3,3,Fair,Sale,729984
2439,869,115,2439,4/4/2020,Apartment,2,3,2,Fair,Rent,1996
2440,361,220,2440,8/21/2024,Studio,1,1,3,Good,Sale,125850
2441,1131,142,2441,2/3/2023,Apartment,2,1,2,Fair,Rent,1714
2442,1614,163,2442,6/1/2021,Apartment,2,2,0,Good,Rent,2209
2443,846,59,2443,12/14/2023,Villa,7,3,3,Good,Rent,8999
2444,20,170,2444,9/7/2022,Studio,2,1,1,Good,Sale,214271
2445,695,56,2445,10/27/2022,House,6,2,2,Good,Rent,8902
2446,219,200,2446,6/11/2020,Studio,1,1,3,Good,Rent,2148
2447,346,33,2447,2/14/2024,Office,2,3,1,Good,Sale,174454
2448,938,143,2448,6/13/2024,Studio,1,1,1,Good,Rent,2281
2449,832,183,2449,1/16/2023,House,3,3,1,Good,Sale,602618
2450,1733,200,2450,9/12/2020,Apartment,2,2,0,Good,Sale,169730
2451,417,174,2451,5/9/2021,Villa,7,6,3,Good,Sale,1172519
2452,49,178,2452,4/20/2022,Office,5,1,1,Good,Sale,402166
2453,1587,38,2453,9/26/2022,Office,2,3,3,Good,Rent,3669
2454,694,58,2454,5/14/2022,House,3,4,2,Fair,Rent,4074
2455,530,164,2455,12/28/2021,House,3,3,1,Good,Sale,638261
2456,1095,56,2456,5/3/2022,Apartment,2,3,3,Good,Sale,251572
2457,1677,137,2457,10/17/2020,House,4,3,1,Good,Sale,709187
2458,1484,40,2458,10/11/2024,House,5,2,2,Good,Sale,808844
2459,1583,151,2459,8/15/2022,Studio,1,1,0,Good,Sale,123833
2460,494,204,2460,6/3/2021,Studio,2,1,2,Fair,Rent,1769
2461,635,59,2461,7/21/2022,Office,5,1,0,Fair,Rent,2999
2462,157,9,2462,5/18/2020,Office,4,1,1,Good,Sale,223693
2463,1301,234,2463,2/23/2020,House,3,3,2,Good,Sale,594549
2464,811,31,2464,4/1/2024,Villa,8,6,3,Fair,Sale,1526852
2465,1381,163,2465,7/6/2021,Villa,8,3,1,Poor,Rent,7137
2466,1437,201,2466,4/10/2023,Apartment,3,3,3,Good,Sale,312419
2467,1146,164,2467,7/9/2020,Apartment,4,1,1,Good,Sale,210026
2468,73,142,2468,5/22/2023,Studio,2,1,3,Good,Sale,237588
2469,50,169,2469,1/18/2020,Villa,5,6,1,Good,Sale,1008543
2470,973,133,2470,3/25/2020,House,6,2,1,Fair,Rent,7050
2471,1290,58,2471,12/24/2024,House,4,4,1,Good,Sale,413106
2472,1430,239,2472,11/23/2020,Office,2,1,1,Good,Sale,192439
2473,1586,224,2473,5/26/2023,Villa,8,6,2,Fair,Sale,1108287
2474,1557,250,2474,7/11/2023,Studio,1,1,3,Fair,Rent,2035
2475,1349,119,2475,10/16/2024,House,5,4,2,Good,Rent,8509
2476,68,143,2476,6/17/2021,Studio,2,1,2,Fair,Rent,2768
2477,940,33,2477,1/3/2023,House,3,2,3,Good,Rent,4193
2478,1116,122,2478,1/10/2023,Studio,1,1,3,Good,Sale,192929
2479,1460,223,2479,1/9/2022,Studio,1,1,0,Good,Rent,1660
2480,193,114,2480,8/21/2023,Apartment,2,1,2,Fair,Rent,1731
2481,837,234,2481,4/5/2022,House,4,3,3,Good,Sale,719076
2482,1109,98,2482,2/14/2020,Office,1,3,2,Good,Sale,155924
2483,1555,223,2483,4/22/2024,Villa,4,6,1,Good,Rent,8124
2484,1327,68,2484,4/24/2023,Office,2,1,2,Fair,Rent,1660
2485,816,165,2485,6/15/2020,Villa,5,4,3,Good,Rent,11961
2486,1533,183,2486,4/12/2021,Office,4,3,2,Good,Sale,444832
2487,827,178,2487,8/27/2023,House,5,3,0,Good,Rent,8922
2488,1182,68,2488,2/2/2022,Studio,1,1,3,Fair,Sale,152030
2489,1545,151,2489,6/9/2021,Studio,2,1,1,Fair,Rent,1895
2490,328,68,2490,3/20/2020,Villa,4,5,0,Fair,Sale,1194694
2491,1733,83,2491,2/11/2023,House,6,4,2,Fair,Sale,781521
2492,91,59,2492,11/21/2022,Office,4,2,1,Fair,Rent,2584
2493,1267,40,2493,7/13/2021,Apartment,3,2,0,Good,Sale,202156
2494,1482,200,2494,11/5/2024,Office,3,3,2,Poor,Sale,166119
2495,594,122,2495,7/26/2021,Villa,6,3,0,Fair,Rent,10539
2496,1411,163,2496,11/17/2021,Apartment,3,3,3,Good,Sale,217036
2497,155,33,2497,10/3/2023,Apartment,2,2,0,Good,Sale,247129
2498,1509,200,2498,6/12/2023,House,5,4,1,Fair,Sale,429384
2499,936,143,2499,2/10/2021,House,4,2,3,Good,Sale,417336
2500,690,200,2500,4/17/2023,Apartment,3,2,0,Good,Sale,185864
2501,1009,56,2501,12/16/2020,Apartment,2,3,2,Good,Rent,2347
2502,1195,10,2502,7/17/2022,Studio,1,1,0,Good,Rent,1604
2503,784,38,2503,6/6/2021,Studio,2,1,2,Poor,Rent,1291
2504,1315,174,2504,3/11/2024,Studio,1,1,2,Good,Sale,135145
2505,1173,8,2505,6/25/2020,Office,1,2,2,Fair,Sale,129817
2506,118,68,2506,9/4/2021,Office,5,2,3,Fair,Sale,410262
2507,25,165,2507,6/21/2020,House,4,2,1,Good,Sale,665874
2508,846,163,2508,8/27/2024,Office,3,2,1,Fair,Sale,331376
2509,960,163,2509,6/19/2023,House,3,2,3,Good,Sale,411458
2510,381,178,2510,9/30/2022,House,4,2,2,Fair,Sale,375404
2511,1020,200,2511,3/13/2021,Office,2,2,3,Good,Rent,2195
2512,1023,169,2512,11/30/2023,Studio,2,1,0,Good,Rent,3462
2513,327,25,2513,6/27/2020,Villa,8,3,0,Fair,Rent,13011
2514,1444,98,2514,4/28/2021,House,6,4,0,Good,Sale,686693
2515,84,122,2515,3/21/2021,Office,5,3,3,Good,Rent,4825
2516,693,169,2516,11/29/2020,Apartment,2,1,2,Good,Sale,273355
2517,809,238,2517,12/22/2023,Villa,8,5,2,Good,Rent,11578
2518,908,10,2518,9/6/2020,Apartment,3,2,2,Poor,Sale,121648
2519,1321,163,2519,8/9/2024,Studio,1,1,0,Good,Rent,1641
2520,34,220,2520,3/23/2023,Office,2,2,1,Fair,Sale,272778
2521,1705,178,2521,12/12/2022,Apartment,4,3,0,Good,Sale,239562
2522,1466,119,2522,1/25/2020,Apartment,4,2,3,Good,Rent,4055
2523,1700,169,2523,2/7/2022,Villa,4,6,3,Good,Sale,722798
2524,348,83,2524,4/10/2021,Office,1,3,3,Poor,Sale,109719
2525,114,250,2525,3/19/2024,Office,2,1,1,Good,Sale,290084
2526,1453,151,2526,8/16/2023,Villa,7,5,3,Good,Sale,1047629
2527,1520,158,2527,11/27/2020,Office,3,1,1,Good,Sale,246193
2528,546,9,2528,3/7/2020,Apartment,4,1,3,Good,Rent,3074
2529,993,238,2529,5/16/2024,Office,5,1,1,Good,Rent,4942
2530,1105,59,2530,4/24/2023,Villa,8,5,3,Good,Rent,10172
2531,1003,10,2531,9/10/2023,House,3,4,0,Good,Rent,4162
2532,1104,166,2532,8/21/2020,Office,3,2,0,Good,Rent,2612
2533,1720,98,2533,9/29/2024,Apartment,3,1,2,Good,Sale,175524
2534,1717,9,2534,9/10/2024,Apartment,3,1,0,Good,Sale,305884
2535,176,83,2535,10/18/2020,Villa,6,3,3,Poor,Sale,937580
2536,1297,38,2536,4/16/2024,Villa,4,4,2,Good,Sale,1261095
2537,841,202,2537,6/23/2021,House,6,4,0,Good,Sale,914473
2538,139,58,2538,2/27/2023,Apartment,3,2,1,Fair,Sale,276889
2539,1694,20,2539,6/5/2022,Studio,2,1,3,Good,Rent,2125
2540,12,98,2540,7/8/2023,House,5,3,2,Good,Sale,819263
2541,1052,98,2541,11/1/2021,Villa,8,6,1,Good,Sale,1299035
2542,1662,204,2542,2/11/2023,Apartment,2,3,1,Fair,Rent,1898
2543,1625,59,2543,6/10/2023,Villa,8,3,3,Fair,Rent,7910
2544,1610,76,2544,2/8/2024,Studio,2,1,2,Fair,Sale,133155
2545,646,10,2545,10/7/2022,Studio,1,1,3,Fair,Sale,118765
2546,1374,202,2546,10/6/2021,Office,1,1,1,Fair,Rent,1857
2547,1538,68,2547,8/18/2022,Apartment,2,1,2,Good,Rent,2195
2548,696,88,2548,5/21/2021,Studio,2,1,2,Good,Sale,172182
2549,410,169,2549,10/31/2020,House,6,2,3,Good,Sale,864297
2550,289,33,2550,11/17/2024,Office,1,2,2,Good,Sale,155708
2551,1358,178,2551,7/10/2023,Studio,1,1,0,Fair,Sale,136663
2552,257,38,2552,4/18/2024,Apartment,3,2,0,Good,Sale,205300
2553,1144,59,2553,4/20/2020,Office,4,3,0,Poor,Rent,2160
2554,1374,223,2554,5/16/2024,Apartment,2,1,2,Good,Rent,2260
2555,1712,8,2555,7/13/2022,Villa,4,5,2,Fair,Rent,6015
2556,838,33,2556,6/18/2022,Office,3,2,3,Good,Sale,223208
2557,1324,166,2557,10/8/2021,Studio,2,1,0,Poor,Sale,113367
2558,1195,10,2558,7/12/2022,House,5,2,2,Good,Rent,5452
2559,798,9,2559,5/2/2022,Apartment,3,2,3,Good,Sale,296821
2560,1309,250,2560,6/19/2022,Studio,2,1,3,Good,Rent,2949
2561,1268,9,2561,5/27/2023,Office,3,3,0,Poor,Sale,207231
2562,46,20,2562,2/26/2023,Office,1,2,2,Fair,Rent,2046
2563,450,204,2563,1/22/2023,Office,3,3,0,Poor,Rent,2770
2564,447,178,2564,10/19/2020,Studio,1,1,2,Good,Rent,1666
2565,1182,223,2565,11/23/2023,House,6,4,2,Good,Sale,616965
2566,116,201,2566,10/27/2023,Villa,7,3,3,Good,Sale,1847848
2567,92,59,2567,5/6/2023,Apartment,2,3,2,Good,Rent,2764
2568,264,143,2568,12/27/2022,Apartment,3,2,3,Fair,Rent,2691
2569,1618,9,2569,12/23/2020,Studio,1,1,1,Fair,Sale,125379
2570,1204,223,2570,4/14/2024,House,6,4,2,Good,Rent,9904
2571,259,9,2571,2/24/2023,House,4,4,2,Good,Rent,7669
2572,786,223,2572,1/9/2023,Apartment,4,2,1,Good,Sale,254194
2573,1323,33,2573,7/21/2023,House,6,4,1,Good,Sale,806052
2574,382,110,2574,4/24/2020,Office,2,3,2,Fair,Rent,3087
2575,234,33,2575,7/4/2023,Studio,2,1,1,Fair,Rent,1913
2576,1137,33,2576,3/16/2022,Villa,8,6,3,Good,Rent,11520
2577,1343,115,2577,1/1/2020,Studio,2,1,0,Fair,Sale,156922
2578,983,40,2578,6/2/2024,Villa,5,6,1,Fair,Rent,13754
2579,1515,59,2579,4/9/2022,Studio,2,1,2,Poor,Rent,1987
2580,445,20,2580,3/9/2024,Villa,4,6,3,Good,Rent,8123
2581,1194,25,2581,9/22/2023,Office,5,3,1,Good,Sale,325861
2582,1618,199,2582,7/6/2023,Apartment,4,3,2,Good,Rent,3097
2583,613,133,2583,1/26/2024,Studio,2,1,2,Good,Rent,1953
2584,1705,20,2584,6/15/2020,Apartment,3,2,1,Poor,Rent,2995
2585,1461,9,2585,6/9/2024,Apartment,3,3,0,Good,Sale,259946
2586,803,199,2586,12/11/2022,Studio,2,1,2,Poor,Sale,125611
2587,615,68,2587,9/27/2022,Villa,8,6,1,Good,Sale,1923548
2588,298,122,2588,11/8/2024,Villa,7,6,1,Fair,Sale,895967
2589,156,223,2589,10/22/2023,House,3,3,0,Poor,Sale,225225
2590,91,122,2590,10/9/2024,Office,3,3,1,Good,Sale,265531
2591,309,169,2591,5/6/2023,House,4,2,2,Fair,Sale,419105
2592,812,56,2592,7/20/2024,Villa,4,4,3,Fair,Sale,1147701
2593,169,94,2593,10/9/2022,Studio,2,1,0,Good,Rent,1966
2594,2,98,2594,11/28/2024,Studio,1,1,3,Good,Sale,138426
2595,1569,224,2595,8/22/2022,Apartment,3,3,0,Fair,Rent,4228
2596,1261,183,2596,1/21/2020,House,5,2,2,Poor,Rent,3203
2597,1540,94,2597,11/25/2023,Villa,8,4,3,Good,Sale,1813334
2598,1475,25,2598,2/20/2020,House,4,3,0,Good,Sale,724457
2599,161,133,2599,10/26/2022,House,3,3,1,Fair,Rent,5359
2600,205,98,2600,5/19/2021,Studio,2,1,0,Good,Rent,1880
2601,987,137,2601,3/21/2024,House,4,3,0,Good,Sale,451452
2602,1745,201,2602,9/1/2021,Office,4,3,3,Good,Sale,303359
2603,1386,151,2603,6/19/2024,House,3,4,3,Poor,Rent,5587
2604,913,20,2604,6/1/2022,House,6,2,1,Good,Sale,856071
2605,1385,137,2605,9/12/2022,Apartment,3,1,0,Poor,Sale,135020
2606,1345,133,2606,8/23/2022,Office,3,1,0,Good,Sale,232680
2607,511,68,2607,5/17/2021,Studio,1,1,2,Good,Sale,190095
2608,926,38,2608,5/26/2022,Studio,2,1,1,Fair,Sale,242622
2609,1431,199,2609,7/10/2023,Studio,1,1,0,Good,Rent,1348
2610,1022,40,2610,4/9/2021,Studio,2,1,3,Good,Rent,2272
2611,1482,238,2611,7/3/2023,Apartment,4,3,0,Poor,Sale,274119
2612,870,142,2612,10/21/2023,Studio,2,1,3,Good,Rent,3344
2613,189,142,2613,3/22/2022,Studio,1,1,0,Good,Sale,154907
2614,19,76,2614,5/16/2023,Apartment,4,3,0,Fair,Sale,362875
2615,72,239,2615,6/9/2024,Apartment,4,1,3,Good,Sale,319722
2616,48,142,2616,3/24/2023,Office,5,2,1,Good,Sale,372369
2617,991,169,2617,10/4/2022,Apartment,4,2,0,Good,Sale,362125
2618,1091,133,2618,3/23/2023,Studio,2,1,0,Fair,Rent,2143
2619,1546,110,2619,8/12/2020,House,3,3,0,Fair,Rent,3741
2620,625,20,2620,2/11/2022,Studio,1,1,1,Fair,Sale,124479
2621,6,56,2621,4/14/2022,Office,2,1,0,Poor,Sale,145895
2622,1512,38,2622,4/3/2021,Apartment,3,1,0,Good,Sale,186032
2623,1323,158,2623,11/13/2020,Apartment,2,1,1,Good,Rent,3038
2624,239,142,2624,2/7/2024,Villa,6,3,0,Good,Sale,985798
2625,1526,98,2625,3/27/2024,House,6,2,0,Good,Rent,6192
2626,1671,20,2626,5/3/2023,House,4,4,0,Good,Sale,550894
2627,557,166,2627,8/18/2021,Studio,2,1,0,Fair,Rent,2627
2628,718,164,2628,12/24/2023,Studio,1,1,2,Fair,Rent,1390
2629,584,119,2629,3/24/2024,Studio,1,1,3,Good,Sale,209389
2630,483,204,2630,12/11/2020,House,6,4,2,Poor,Rent,5129
2631,1681,158,2631,1/20/2022,Office,2,3,3,Good,Rent,2303
2632,483,76,2632,8/25/2024,Studio,2,1,1,Fair,Sale,161302
2633,131,122,2633,10/11/2024,Office,2,3,0,Good,Sale,205992
2634,505,202,2634,7/2/2021,House,6,2,3,Poor,Sale,568952
2635,643,58,2635,11/13/2024,Apartment,2,3,3,Good,Rent,2146
2636,66,202,2636,12/28/2020,Villa,7,4,0,Fair,Rent,15379
2637,1186,58,2637,9/25/2023,Office,3,3,1,Fair,Rent,2583
2638,948,163,2638,7/9/2022,Office,5,2,3,Poor,Rent,2105
2639,1167,164,2639,8/24/2021,Studio,2,1,1,Fair,Rent,3048
2640,790,98,2640,1/5/2021,Villa,7,5,2,Good,Sale,1073913
2641,397,164,2641,6/15/2022,Apartment,3,2,2,Poor,Rent,1739
2642,1298,83,2642,2/18/2020,House,6,3,2,Good,Rent,9008
2643,1318,40,2643,1/15/2023,Apartment,3,2,1,Fair,Rent,3830
2644,1091,234,2644,4/10/2023,Studio,1,1,2,Good,Sale,223948
2645,731,170,2645,10/24/2023,Office,3,2,2,Good,Rent,3787
2646,869,151,2646,11/7/2020,Studio,2,1,2,Good,Sale,202304
2647,735,31,2647,3/15/2024,Villa,5,3,1,Good,Rent,8690
2648,288,174,2648,7/7/2020,House,4,4,3,Good,Sale,453125
2649,659,143,2649,9/13/2021,Villa,8,6,2,Fair,Sale,1055441
2650,503,143,2650,10/3/2021,Studio,2,1,2,Fair,Sale,216112
2651,976,115,2651,5/21/2021,Villa,8,6,1,Good,Rent,11947
2652,1329,239,2652,10/1/2021,House,6,2,3,Fair,Rent,4850
